00079; [ ( 1, 00945, 0.7316166 ), ( 2, 01091, 0.5568187 ), ( 3, 00337, 0.377038 ), ( 4, 00912, 0.37108463 ), ( 5, 01066, 0.34964576 ), ( 6, 00455, 0.3284599 ), ( 7, 00320, 0.32411182 ), ( 8, 00758, 0.31682807 ), ( 9, 00767, 0.26740223 ), ( 10, 00815, 0.2368112 ) ]
00077; [ ( 1, 00754, 0.65484315 ), ( 2, 00502, 0.6185314 ), ( 3, 00969, 0.37093195 ), ( 4, 00501, 0.34180763 ), ( 5, 00481, 0.33898872 ), ( 6, 00151, 0.29976344 ), ( 7, 00437, 0.25645047 ), ( 8, 00224, 0.24058531 ), ( 9, 00499, 0.22767417 ), ( 10, 00302, 0.20991385 ) ]
00078; [ ( 1, 01093, 0.42185697 ), ( 2, 00767, 0.3338994 ), ( 3, 01165, 0.2972868 ), ( 4, 00912, 0.27937385 ), ( 5, 01179, 0.26645562 ), ( 6, 00944, 0.2644759 ), ( 7, 00455, 0.25265488 ), ( 8, 00200, 0.24354562 ), ( 9, 00043, 0.22987263 ), ( 10, 00680, 0.22202647 ) ]
00071; [ ( 1, 00056, 0.65382844 ), ( 2, 00547, 0.52800155 ), ( 3, 00910, 0.3690117 ), ( 4, 00767, 0.31385064 ), ( 5, 00731, 0.29791135 ), ( 6, 00148, 0.25360632 ), ( 7, 00465, 0.23674789 ), ( 8, 00513, 0.2258847 ), ( 9, 01169, 0.22162229 ), ( 10, 00942, 0.21296614 ) ]
00072; [ ( 1, 00771, 0.785947 ), ( 2, 00683, 0.49642605 ), ( 3, 00733, 0.4173655 ), ( 4, 01125, 0.41435903 ), ( 5, 00732, 0.38850218 ), ( 6, 00982, 0.36881414 ), ( 7, 00250, 0.3598266 ), ( 8, 00322, 0.3022027 ), ( 9, 00685, 0.29483628 ), ( 10, 00489, 0.2925627 ) ]
00070; [ ( 1, 00767, 0.37151158 ), ( 2, 01093, 0.35064745 ), ( 3, 01009, 0.27044445 ), ( 4, 00089, 0.26950502 ), ( 5, 00804, 0.26742715 ), ( 6, 00942, 0.26449424 ), ( 7, 00438, 0.23357838 ), ( 8, 00926, 0.21132034 ), ( 9, 00822, 0.2096503 ), ( 10, 00200, 0.20817368 ) ]
00075; [ ( 1, 00100, 0.34667304 ), ( 2, 01004, 0.33353835 ), ( 3, 00751, 0.31464627 ), ( 4, 00316, 0.30752444 ), ( 5, 00241, 0.28302965 ), ( 6, 00446, 0.27968523 ), ( 7, 01234, 0.27504274 ), ( 8, 00333, 0.2710186 ), ( 9, 00948, 0.21045893 ), ( 10, 01177, 0.2070906 ) ]
00076; [ ( 1, 01188, 0.8623724 ), ( 2, 00606, 0.6295893 ), ( 3, 00437, 0.28724217 ), ( 4, 01073, 0.28443447 ), ( 5, 01149, 0.2199886 ), ( 6, 01195, 0.19887136 ), ( 7, 00969, 0.16216388 ), ( 8, 00819, 0.16018668 ), ( 9, 00767, 0.14876099 ), ( 10, 00242, 0.13868731 ) ]
00073; [ ( 1, 00630, 0.54513645 ), ( 2, 00224, 0.4864621 ), ( 3, 01197, 0.46343952 ), ( 4, 00438, 0.43460107 ), ( 5, 00430, 0.4275982 ), ( 6, 01224, 0.38429233 ), ( 7, 00536, 0.37043235 ), ( 8, 00912, 0.3235849 ), ( 9, 00227, 0.28960222 ), ( 10, 00543, 0.28648224 ) ]
00074; [ ( 1, 00914, 1.0749072 ), ( 2, 01170, 0.29463696 ), ( 3, 00206, 0.25946322 ), ( 4, 00885, 0.22444099 ), ( 5, 00726, 0.22224677 ), ( 6, 00842, 0.22054085 ), ( 7, 00767, 0.21352997 ), ( 8, 01091, 0.21283033 ), ( 9, 00148, 0.19994111 ), ( 10, 00975, 0.18217954 ) ]
00024; [ ( 1, 00190, 0.21817437 ), ( 2, 00997, 0.1808899 ), ( 3, 00134, 0.173089 ), ( 4, 00096, 0.16631348 ), ( 5, 01192, 0.1658093 ), ( 6, 00926, 0.16391641 ), ( 7, 00210, 0.15717976 ), ( 8, 00822, 0.15513572 ), ( 9, 00582, 0.15465288 ), ( 10, 00056, 0.15313789 ) ]
00025; [ ( 1, 00926, 0.4402696 ), ( 2, 01201, 0.37651828 ), ( 3, 00297, 0.29918066 ), ( 4, 00106, 0.25650376 ), ( 5, 01237, 0.25578386 ), ( 6, 00647, 0.25547776 ), ( 7, 01222, 0.23783627 ), ( 8, 00104, 0.23511244 ), ( 9, 01031, 0.2334392 ), ( 10, 01096, 0.23119755 ) ]
00022; [ ( 1, 00881, 0.29614905 ), ( 2, 00671, 0.2432537 ), ( 3, 00610, 0.24276501 ), ( 4, 00807, 0.2362271 ), ( 5, 00431, 0.21412963 ), ( 6, 00328, 0.2091436 ), ( 7, 00871, 0.20318198 ), ( 8, 00968, 0.17375264 ), ( 9, 00113, 0.17180233 ), ( 10, 00664, 0.16287123 ) ]
00023; [ ( 1, 00247, 0.3603523 ), ( 2, 01204, 0.33897495 ), ( 3, 00881, 0.3074276 ), ( 4, 00432, 0.29529756 ), ( 5, 01148, 0.25675473 ), ( 6, 00490, 0.25586736 ), ( 7, 01031, 0.25384396 ), ( 8, 00779, 0.2500548 ), ( 9, 00046, 0.24702144 ), ( 10, 00486, 0.24206701 ) ]
